age,clv_score,avg_balance,monetary_volume,mortgage_outstanding,activity_intensity,investments_aum,recency_days,category
40,23398.01,61227.50613955472,1096.54,123606.9043364335,12,7855.926069299243,217,CreditCard
20,21640.96,10248.45802452503,1850.02,0.0,9,16641.39154811555,118,Insurance
73,61291.62,11927.8220146524,2825.32,119919.8207128866,9,2636.218667411227,246,SavingsAccount
68,78302.61,23901.87082384025,14061.01,0.0,9,3912.6503136536,67,PersonalLoan
70,19832.57,46407.52187051698,2332.98,0.0,9,1452.826277052161,153,FXTransfer
56,16832.55,34077.5949919777,6907.01,91507.95646884172,8,716.3832211444815,225,DebitCard
30,44865.73,68435.87444571345,1563.17,40677.51658507759,10,8197.506709946696,353,InvestmentFund
64,74953.85,30960.78142083426,5113.46,0.0,10,1741.324612077047,173,SavingsAccount
48,35501.96,15556.1368632361,10608.73,0.0,10,4577.096387143218,312,FXTransfer
35,49069.19,14118.17016332559,8899.34,38570.16508472422,4,2606.393813238945,1,InvestmentFund
48,18179.55,20858.31987248909,4033.19,37541.70473254074,13,4074.571971777859,210,DebitCard
40,20476.21,60844.03466798289,2577.96,0.0,4,1542.77538306368,275,DebitCard
20,68988.87,67139.62732911449,3052.77,60920.53665493539,4,7984.207328710191,170,FXTransfer
73,48752.72,8222.641361943646,1767.11,128572.1529098791,13,11436.69223392564,323,PersonalLoan
66,33286.64,57348.74643152531,3141.71,45646.12503255838,5,16704.42143969856,289,PersonalLoan
59,45383.88,22756.87687126259,9150.24,22074.13956395836,4,7194.592660364007,0,SavingsAccount
50,21747.42,37730.80908979437,9891.63,0.0,11,23698.62025898954,270,Insurance
41,22609.95,16243.37298479428,2482.36,39362.60813102002,5,20683.1311940574,256,Insurance
34,90245.38,57192.73107347503,4673.62,97229.24765689998,17,3780.52929420436,41,Insurance
46,59434.69,11890.86648816477,3397.17,0.0,7,11562.99978774776,271,Insurance
64,66168.74,17979.6417860905,830.22,0.0,8,4573.729120058603,6,CreditCard
57,28824.26,42286.26618739112,3129.6,44696.4736159991,8,11021.84283862515,122,FXTransfer
49,35236.58,16638.65783100058,3936.88,0.0,4,15062.48707511378,156,FXTransfer
55,21036.6,28298.92453373766,575.29,67329.21457519203,14,2431.331449793583,195,DebitCard
24,48908.16,5239.374535880111,2648.21,29991.24763310753,12,1602.833608342339,64,SavingsAccount
56,86029.89,13920.49747806856,4558.27,99307.83496439211,10,11688.00674187134,71,CreditCard
18,35707.1,21766.91229448894,3452.04,60682.48238446189,9,28830.06886191959,324,CreditCard
75,92084.64,15917.83719610421,2851.54,0.0,11,9499.261746314147,278,Insurance
53,54552.3,47391.71234308579,4441.45,0.0,14,786.9045537169874,329,SavingsAccount
46,14782.5,15101.74006086483,9743.27,129227.6007156761,12,4516.12486566386,325,FixedDeposit
69,47919.81,23242.4432138882,12700.97,146448.1734489618,11,4163.035350862989,193,CreditCard
19,15548.02,30395.56574125427,2180.27,0.0,11,4587.135321890652,198,PersonalLoan
44,50772.16,37515.47943875175,6841.54,56412.59368617326,9,2861.401437660233,249,PersonalLoan
53,58755.46,42808.02818929185,15661.45,25635.32274894923,10,3246.106137481571,274,SavingsAccount
37,97831.78,21103.49820415482,19240.16,65316.46154807731,5,4863.241763888706,194,InvestmentFund
39,43520.77,63709.67431065003,8076.4,69129.17569562125,11,7503.389976715851,301,SavingsAccount
21,34978.57,57681.88866156426,7748.97,0.0,10,5434.125903118742,301,SavingsAccount
35,47908.28,59253.11117734994,13186.36,115997.38747094,10,2095.971170366514,277,PersonalLoan
56,93611.4,23455.48104494533,2024.61,74252.50197051243,16,14724.69777082199,27,Insurance
40,15163.04,11144.64899081619,19396.03,30789.80506095902,9,24550.24156233549,314,FixedDeposit
75,36452.61,23305.39191426538,3571.98,136995.8042856767,5,2858.01844319582,123,CreditCard
29,68864.17,14675.99748852005,886.13,0.0,3,1274.860467389349,81,SavingsAccount
69,74294.37,40816.08902082923,5782.36,0.0,9,15871.48572303619,68,FixedDeposit
65,13437.96,18455.8213713546,6828.39,44598.27589222643,10,3811.242807639976,254,FixedDeposit
49,67376.63,51868.10998237495,6517.23,120718.1627009722,14,11085.60158542078,182,DebitCard
32,72582.49,31976.65640434309,2314.22,47820.58445372592,13,12151.71843346253,200,FXTransfer
45,31656.29,67914.34846735386,10377.25,44711.01357851686,8,4596.365619927404,254,CreditCard
48,70775.76,20676.01980039076,5947.54,49749.10677862696,12,7293.497388227243,304,CreditCard
72,46136.71,37217.67457659803,4883.13,0.0,12,21243.03443505355,218,InvestmentFund
70,31797.97,17833.18932874146,9893.9,97308.40408389269,6,6670.752654078323,13,FXTransfer
54,14398.18,18362.91643463841,2474.47,0.0,12,6895.105514270034,162,FXTransfer
46,56859.47,15721.40498809937,4682.07,0.0,13,22430.90903887918,114,Insurance
41,59193.19,24584.75065141584,6554.51,57308.52918160162,11,775.3097798048623,107,FXTransfer
51,78003.02,12616.16428996177,706.84,42308.24146695391,5,25899.08688791157,30,FXTransfer
50,33832.88,15407.29045301034,5286.01,0.0,9,3360.667070737407,130,Insurance
70,16792.74,4340.841919542338,6814.24,45412.85650429457,7,11710.68240093399,307,FixedDeposit
25,25572.81,21579.44368233013,5711.95,50180.46394965674,9,2212.0514336919,181,FixedDeposit
64,31169.24,30275.175049709,4564.36,0.0,13,3242.036925581105,222,FXTransfer
56,51035.85,54744.90985024255,8512.54,19919.02950820936,9,7535.769160937759,270,PersonalLoan
69,48320.69,32473.30590881572,2886.47,0.0,8,7319.308281088354,116,FixedDeposit
43,31184.89,27073.65861785178,4183.27,24057.91467864065,11,20515.93309677933,194,FixedDeposit
67,101475.26,16081.09507683639,4787.89,30261.5888568902,8,2916.36264996025,359,PersonalLoan
49,19560.66,12527.41421325413,1075.81,70334.93438436613,11,5144.181306094396,218,DebitCard
61,40066.92,32049.81063020771,3497.76,69686.56530873114,10,13321.62363773225,216,FixedDeposit
29,43225.88,30036.53510981966,2237.08,118314.6341536981,11,6714.073269995458,178,CreditCard
67,74736.4,32553.95299858478,6826.61,165631.0550784542,10,7170.777979462656,53,InvestmentFund
61,50247.67,12520.08639599094,6975.24,33075.99508336712,11,25284.30372632133,204,Insurance
65,25646.8,22036.23182663597,818.29,38636.78416730181,8,30900.99334033158,25,InvestmentFund
66,27827.34,15947.96939378304,1794.84,0.0,13,2652.226629483904,48,InvestmentFund
64,18636.17,16114.42163221771,6044.88,114395.9352826586,14,4167.367026906328,184,CreditCard
31,62867.36,10349.11754321396,1085.33,0.0,10,4957.305341225677,79,PersonalLoan
38,40621.63,50681.12882690474,2272.02,45567.70295098835,8,1766.911050986294,75,PersonalLoan
36,86808.99,56359.9638356083,2260.17,159091.6485427226,13,8108.304429930445,349,Insurance
35,18054.56,12824.5655165448,2310.55,96300.93523138868,10,5266.17636136824,113,CreditCard
45,15274.82,24717.96169562365,4599.87,0.0,10,13385.19938176874,182,FixedDeposit
50,48567.3,23142.4761359258,9441.55,41780.71945765686,4,13720.08454392816,73,DebitCard
29,39694.86,8003.979586574658,13596.65,0.0,6,3449.541025004652,155,Insurance
29,23818.13,15660.43818372383,2027.94,0.0,4,1277.781869594059,83,SavingsAccount
48,18882.89,20493.364540248,2770.4,69008.55249109092,9,2516.515164518078,199,FXTransfer
37,6560.11,29014.78585308259,1659.15,120080.7085001886,11,13021.41061466811,75,Insurance
59,33468.78,15356.63687849554,8573.83,24303.39851058046,12,10479.34478005068,334,CreditCard
52,26188.88,6317.731878652839,6628.34,77749.95562950808,4,26367.76513262905,101,PersonalLoan
27,41468.61,28082.91331008165,9331.06,46180.34881599193,12,20825.06231950411,214,DebitCard
67,42609.79,61409.60423503598,1064.02,0.0,12,5338.163733259496,41,FixedDeposit
52,26749.1,20636.23040768532,5942.97,127204.6426350381,12,7946.618317255177,260,InvestmentFund
63,85512.47,38579.88028390613,14469.15,0.0,10,2676.018226431942,82,FXTransfer
22,32931.68,11401.09967703594,380.12,118934.7322941478,8,6670.503648029381,105,PersonalLoan
40,19537.97,22935.96889426397,3751.33,77778.56845008052,10,30405.05739649525,262,FXTransfer
61,87645.41,16569.6620418092,18546.31,0.0,5,8417.62352931137,54,FXTransfer
67,24874.5,31827.01053315716,1304.34,48265.19606089943,13,2520.641646982621,143,InvestmentFund
20,32286.39,6681.981400625494,12356.85,0.0,9,23194.35544942234,44,FixedDeposit
74,54851.25,21011.8252638842,6691.81,26837.17358416001,15,13586.48175307772,86,FixedDeposit
22,47413.54,8205.879977415523,2528.06,0.0,9,21682.9160452457,171,FixedDeposit
47,27089.22,8266.205991350147,2633.38,0.0,5,25722.52708168143,163,SavingsAccount
18,61886.74,40672.70174437574,2262.08,44079.79810179089,8,8476.874562693638,87,SavingsAccount
18,8095.04,31537.51909348584,1421.5,54293.54230875731,9,6222.869057465082,237,InvestmentFund
73,13890.9,27429.47946815336,7985.02,0.0,10,6417.64908109928,40,FixedDeposit
31,7474.15,61360.83447163843,19157.55,68322.92986015107,12,2339.021803851387,132,InvestmentFund
63,58012.78,59834.46710953838,2838.05,0.0,11,5636.03671904806,200,PersonalLoan
35,50641.02,13329.22479408643,1670.14,33716.11325343593,7,23892.5853328178,114,FXTransfer
32,11744.1,7451.437427627542,5793.08,0.0,9,15623.09751008685,206,PersonalLoan
67,77855.63,15377.55278304076,2496.4,47049.96846821714,10,18005.71782859486,16,CreditCard
70,24646.39,3763.435494390876,2700.48,126531.9699654756,12,3428.76139138651,149,SavingsAccount
19,73625.45,53054.83337884321,2335.56,0.0,11,905.5046374181126,152,InvestmentFund
22,36428.51,33346.97101609609,15888.28,106762.3256205963,9,7871.514756313578,329,FXTransfer
32,16822.44,37861.22925758953,3741.7,47979.63568866339,13,11682.99723975702,111,SavingsAccount
68,11857.69,11263.06265457166,8134.84,25941.6407821856,14,1930.026541541543,203,FXTransfer
47,104161.82,33518.77676563363,1859.69,59738.46325124224,6,1452.224898724195,218,SavingsAccount
56,15891.12,21468.57838008334,13956.31,0.0,5,26036.22946061813,264,FXTransfer
62,53879.68,20559.68693880351,2606.73,0.0,6,5898.569047200395,178,InvestmentFund
47,31916.42,58932.4804181084,8980.29,72492.48644902263,9,8287.105353329489,251,DebitCard
25,39204.31,27696.94021804313,4517.17,35896.22262273204,11,23033.14687014586,70,Insurance
53,42148.63,25219.59293560572,1121.51,109849.5011379247,17,5158.599536279076,11,DebitCard
28,48544.69,7057.238838840438,17161.48,0.0,8,10338.00014292363,219,SavingsAccount
39,13739.99,11224.38270285037,10102.9,0.0,12,4458.178641661725,327,SavingsAccount
18,25856.47,26005.93054043364,5130.64,62108.79073680728,12,2813.644054401237,16,FXTransfer
49,12893.38,17885.92779960545,1083.29,0.0,9,13505.42119636624,354,InvestmentFund
29,40953.48,30841.90730537871,5020.72,65536.27542322074,7,7532.149672746601,249,Insurance
31,14226.96,16614.75154530741,15304.25,0.0,6,1030.709686561543,198,DebitCard
61,44690.62,11127.41708598874,2124.88,31208.1288453432,12,5917.388348910746,159,CreditCard
33,20627.77,53802.84460312237,18539.8,0.0,13,5575.019159871717,321,FXTransfer
57,75510.8,10307.38955471315,1710.93,0.0,7,587.4382683050814,193,FXTransfer
40,20305.58,30361.44079779633,4238.78,0.0,7,8207.77470646134,285,FixedDeposit
69,10077.14,26011.8901832076,2304.97,23912.04406939433,12,29533.07597538056,295,Insurance
21,98903.14,18813.47417395019,12610.43,21819.62094068613,13,3393.747295495342,233,DebitCard
72,81191.66,12580.79060343218,7494.11,0.0,10,14660.5151514086,289,Insurance
54,47939.98,37387.74610244219,4068.45,64306.71990875016,10,1948.827933171599,250,PersonalLoan
39,19672.11,18357.22963657611,4478.75,0.0,14,1718.814644534397,297,Insurance
48,69531.49,14475.93198988437,5034.31,0.0,12,7259.213985373659,66,Insurance
41,48599.56,37189.07031650272,3535.34,43522.15782898746,13,3665.768858232702,251,CreditCard
68,61044.96,10139.35272914836,822.34,0.0,9,4372.776537815365,203,CreditCard
51,31276.42,22378.76913066698,1356.15,0.0,14,2595.15049852944,338,CreditCard
26,88317.31,8485.304403178416,2687.24,0.0,13,20311.92341526314,364,CreditCard
55,46828.48,11353.45584228641,2891.2,0.0,11,7939.836485214546,360,FixedDeposit
45,56344.97,29080.29178531436,9005.61,101585.9248172719,10,5276.449306406639,289,SavingsAccount
73,15798.08,33392.29005283172,3333.42,0.0,15,10528.02051236284,190,InvestmentFund
36,54464.59,40525.93610967695,2143.99,0.0,7,13208.11569439657,207,InvestmentFund
36,34478.03,62622.00374937963,3682.06,0.0,10,5540.625998671455,274,SavingsAccount
50,69430.6,17332.78454528277,5144.66,0.0,7,8490.876968325296,144,FXTransfer
62,50745.5,37564.97623858494,3749.09,113846.4995885163,11,1725.251578833142,85,PersonalLoan
39,13196.38,22637.55136728613,7197.35,0.0,11,15291.7927814594,268,InvestmentFund
20,19584.86,8563.508104944925,2896.61,78371.79168169986,7,10641.70993524745,202,FixedDeposit
61,30606.67,68574.95793299275,7158.64,40252.16559636738,9,6451.349024645261,132,SavingsAccount
70,19413.18,17525.97990006086,3049.12,92121.36400225258,9,2703.505939197575,291,FXTransfer
22,52655.68,52206.64671989939,1861.87,0.0,7,2337.143616054298,267,Insurance
48,11989.33,31009.57801004238,5805.21,82636.95510872138,12,7322.634092085606,70,Insurance
25,48783.92,13696.27276588412,3137.39,0.0,8,10018.44421283922,120,FixedDeposit
46,40048.89,24216.34087834333,10108.82,93551.55304155321,12,4133.049353406819,190,CreditCard
32,102539.93,12305.90585387241,3210.54,80110.37055811011,15,4677.779348137152,0,PersonalLoan
31,20378.69,24626.83858166062,1091.31,144503.5345254067,8,8468.842660840044,108,FXTransfer
42,74488.55,35365.23522241119,10272.51,46459.98792579877,10,7967.961441198142,62,DebitCard
31,32448.17,9117.41416051533,1527.68,0.0,3,10749.53359939621,11,FixedDeposit
22,33522.87,29727.47783063483,7707.4,0.0,10,16276.74828447206,202,PersonalLoan
28,53052.63,3800.024622859251,1494.44,48016.70466243818,10,7337.732770297683,226,DebitCard
50,40094.68,12048.39085843433,5904.94,0.0,13,14024.97463065751,152,FXTransfer
35,22327.73,53318.48054213497,1607.34,25399.87140161103,10,13863.61193699837,323,PersonalLoan
20,90767.61,17145.53009234261,5278.99,0.0,10,2483.139008745987,224,DebitCard
37,23069.23,21328.25397390428,7080.3,55878.47296598747,11,13632.7311158411,190,DebitCard
28,45456.81,20525.9384360315,10793.15,0.0,5,16180.96700165713,63,DebitCard
54,25313.66,23955.08377051753,10156.51,32101.80025416835,6,12833.4713255779,54,FXTransfer
50,17346.84,12857.97374677873,3097.3,0.0,10,7570.535642507715,364,Insurance
69,35966.65,32901.299758066,1866.71,0.0,15,7663.552735435688,271,CreditCard
38,42390.96,3093.971506036205,2453.26,33722.14391899767,12,1061.551439081549,264,DebitCard
70,12660.29,30092.58635371471,11479.99,78464.95770206212,11,11819.32694032532,175,DebitCard
39,75445.48,4121.882084176978,7209.77,0.0,6,5453.926950790635,241,FXTransfer
51,11203.35,27537.16187742756,14562.71,0.0,7,12189.62120759131,2,SavingsAccount
29,47354.59,18952.26037182428,19316.71,0.0,10,913.8689602085625,191,PersonalLoan
46,20119.05,23791.10704724932,11122.42,44229.60242796277,11,2351.982696878309,325,DebitCard
56,45516.5,5878.357995287747,4187.3,0.0,8,5431.67903971168,209,PersonalLoan
30,48523.98,63112.37993974612,19493.51,0.0,10,2142.511848832993,56,FixedDeposit
53,33976.46,7663.041331250481,7989.7,0.0,12,29079.11666811251,365,InvestmentFund
57,12413.12,38090.39917907684,12784.87,0.0,5,2454.805217097877,333,SavingsAccount
52,90425.16,26550.98827135215,6624.22,0.0,18,20896.28385094591,292,CreditCard
52,82551.5,17783.03929528589,9423.97,42162.72066505619,11,11713.17554605591,315,PersonalLoan
56,70820.96,69741.54833390814,7600.37,74601.32321291638,7,22692.91671060603,229,PersonalLoan
40,28816.63,54044.4906624927,1186.38,60747.01488435086,12,5192.655573406646,48,FixedDeposit
42,28448.64,19384.41953895037,2118.22,67855.48458905645,5,4301.438162118874,127,InvestmentFund
31,54576.11,20939.21226994155,7383.36,0.0,10,8691.178843470621,277,DebitCard
56,10128.43,25608.03310477339,16890.04,56055.21071318725,12,7256.477430370793,86,PersonalLoan
20,36572.95,19409.80129712355,3627.41,143809.1098704184,15,4969.425180205792,353,DebitCard
63,16235.14,62887.91760959288,4187.85,0.0,9,10140.44352597929,162,DebitCard
40,31339.63,3829.10699602986,468.0,26915.64334650609,8,1742.943032358869,188,PersonalLoan
47,94174.12,30065.01688286495,8522.85,59488.79197384859,8,7922.853701936268,140,DebitCard
56,44097.05,33687.18655867023,1469.85,0.0,8,16216.41935173337,225,FixedDeposit
21,34508.6,7430.022586614527,4139.91,39687.1172926324,10,2044.168188816326,112,Insurance
60,85556.49,44594.931090493,7649.82,0.0,12,1601.201098707113,194,PersonalLoan
39,56224.89,9040.181878368594,6020.8,0.0,9,1817.533238413223,110,CreditCard
56,44382.95,41691.3637662067,1119.89,18748.6344416583,5,4010.351240209678,187,SavingsAccount
31,44586.55,10694.95420570342,12266.67,35049.7188220507,10,27617.04367286447,136,DebitCard
73,25706.63,73704.0730635684,12148.65,113378.8421597517,7,2325.026708095541,228,PersonalLoan
70,19228.15,27240.43911739963,4413.41,0.0,8,8438.455422642513,184,PersonalLoan
37,65123.47,23888.92924033907,4267.93,50455.06863466139,11,2900.119587844265,121,PersonalLoan
28,24960.31,17438.51304823579,6008.87,34394.8553381119,9,6908.508556031911,32,InvestmentFund
68,44939.48,15226.68505899395,4450.32,31832.88210866535,9,2664.235569000261,349,Insurance
64,12396.05,18099.30544929937,4806.92,0.0,12,10879.5059554795,163,PersonalLoan
73,52702.29,6886.684062269095,3067.6,0.0,8,954.566418771861,300,FXTransfer
41,32805.71,11306.98902151445,2805.2,41238.04833038333,7,924.0254987522245,236,PersonalLoan
72,24005.64,8296.89088492346,5589.37,0.0,13,4132.227637215738,241,PersonalLoan
18,28121.16,26810.103285077,2503.95,67546.81035240585,6,7623.289316203822,361,PersonalLoan
28,51888.8,15303.94330875439,3161.9,0.0,8,24865.02309075287,233,CreditCard
31,66880.07,17164.95753036844,10767.29,42399.6187460402,10,8144.566317688025,117,FixedDeposit
75,21870.36,43287.59957975411,4940.41,38483.49096454617,13,2046.460446902133,334,FXTransfer
31,43746.34,7689.021733843518,7962.76,83624.32804990711,11,20767.64708344687,351,CreditCard
49,14228.59,6502.741484313219,4440.75,11530.71651201222,6,2121.179489550506,100,SavingsAccount
55,36336.96,9655.051002489128,4408.79,52977.81869033768,13,4828.674237606699,322,FXTransfer
20,12369.73,56450.77607534669,13842.13,0.0,11,4820.207697748022,99,CreditCard
46,10763.17,40963.21026399246,5156.23,51172.81981083738,14,8632.717576806974,251,FXTransfer
53,26286.95,15322.9906408751,5145.02,65205.51156560105,11,5303.053684140067,14,PersonalLoan
57,58944.88,12029.06955394072,10975.36,0.0,4,20831.04948736613,85,PersonalLoan
45,65011.95,20830.12569399581,3966.99,37176.26421143989,13,3096.185252379672,20,CreditCard
70,49582.32,19016.76055107112,5717.73,0.0,10,10212.10175477618,252,Insurance
55,40099.91,25106.15452760024,5002.15,73814.66203635649,9,3304.323056041379,53,PersonalLoan
22,88708.74,3950.153695748442,3957.42,57180.36015398495,7,10628.58893630206,341,CreditCard
35,21553.44,16555.44834498024,1535.87,0.0,17,11212.59798602598,107,DebitCard
65,53479.5,24496.17081412948,20087.59,29180.21183489797,11,9938.585840051242,24,PersonalLoan
69,43868.66,19930.52144455078,8241.6,21815.6626718349,6,6839.385436252917,155,FixedDeposit
33,14163.44,12636.53153609639,6705.23,123820.5064156207,5,8989.645316212414,351,Insurance
63,21827.04,8023.117897659887,9697.22,24175.78455057586,13,3367.421958559986,21,FixedDeposit
19,28851.9,4516.330020255272,4505.41,75880.67762374974,10,3094.854256420033,147,FXTransfer
28,19803.07,5775.065688131712,3295.3,0.0,11,12102.37121443355,147,PersonalLoan
26,58497.77,13012.69354054788,1432.35,0.0,12,11015.1814431061,205,CreditCard
61,58247.46,14083.47585911145,2903.6,58510.86075834755,9,1863.38872654678,75,CreditCard
64,77161.22,17749.62920259095,1713.51,0.0,6,13038.24889545448,211,PersonalLoan
36,37702.7,16983.99867830582,8081.59,81007.88064917606,12,6882.340836076045,365,FXTransfer
48,31757.11,17152.98980925788,10300.08,0.0,11,5301.210358656764,170,FixedDeposit
46,43404.65,26969.38095200218,1831.02,42961.29256975464,8,7687.445266251589,56,DebitCard
73,49900.81,4720.597079553296,12265.91,0.0,7,6737.835321335026,163,InvestmentFund
67,75819.66,43162.20423950007,6451.5,139192.4112826145,7,4434.149753660271,163,InvestmentFund
57,65826.29,7546.478718025744,544.25,98550.55393872183,11,5471.257219258442,229,PersonalLoan
31,48891.49,41077.10323685718,3810.68,16872.1591553432,11,5399.040075294239,141,DebitCard
50,10359.68,47153.29160909174,12371.32,0.0,10,5737.809207733907,5,SavingsAccount
65,97991.26,35602.79868968053,14326.53,0.0,8,31446.89623009425,150,Insurance
43,34255.13,45711.11990039427,9609.73,0.0,11,6925.95553316706,110,CreditCard
45,56313.48,9696.25442725915,2164.99,112751.3030799779,14,12497.78328666172,183,Insurance
19,16946.69,10759.02708072005,2907.71,0.0,9,30825.64417098472,148,FixedDeposit
46,100181.37,46993.94718211492,1472.13,0.0,12,6341.876744939698,256,PersonalLoan
50,43406.94,10870.01146427127,2361.29,0.0,8,32122.67986238218,162,CreditCard
27,35105.24,5249.318848270105,1196.07,38149.72091323248,13,1195.930310771442,54,FixedDeposit
22,85102.95,31774.37144173555,11105.16,22717.32461894889,9,8313.64480685515,9,PersonalLoan
41,17136.14,28244.06172425573,386.19,102884.3841530525,8,2419.800481854652,97,Insurance
31,14354.59,41713.0430580238,3878.54,41004.08805155114,10,4861.547859794321,329,DebitCard
25,24282.76,44439.84457894245,3999.02,0.0,13,12540.46123199956,359,CreditCard
43,10144.75,31388.88887762369,8217.02,69504.16374883827,9,6229.214356178266,273,CreditCard
44,54843.0,13653.14643476906,10303.88,97888.16806174145,8,1943.161508385517,191,CreditCard
22,11843.89,16047.08068427281,19335.81,0.0,15,4174.64214182902,85,FXTransfer
68,21304.11,6798.272894399936,12048.23,125654.340499079,7,4935.214246626633,352,FixedDeposit
66,50730.65,49912.88855889027,19777.25,59418.97743982154,10,4143.11464369162,48,DebitCard
33,22007.5,23493.18844351902,4153.07,0.0,4,2219.121978638535,114,FXTransfer
69,49893.71,27408.72234293717,3383.07,155001.4773403404,11,4521.131729777529,220,SavingsAccount
20,32411.27,70003.82913904496,11752.77,36177.7440864923,12,5638.396823167931,256,Insurance
34,27890.14,43825.50293693845,8870.48,0.0,6,6215.477862518481,340,FixedDeposit
43,19930.98,57403.18014328734,1616.84,22789.09934525141,10,7645.026788493081,351,Insurance
47,54166.85,13048.17557593245,14708.6,61400.15839781125,9,27957.47195719012,73,Insurance
22,88289.77,12948.33910118102,9546.83,24286.11731157616,9,2079.419645468056,181,DebitCard
75,67234.33,29535.15516677785,7167.26,0.0,9,3938.033864881583,156,SavingsAccount
22,48526.27,13915.69794191049,5366.71,30447.40266465276,7,5628.624248421508,364,DebitCard
65,45962.97,52779.04487550377,5290.66,0.0,8,10725.89967630859,213,InvestmentFund
52,12362.22,27261.14078303218,3132.44,0.0,8,15684.09215710705,240,FXTransfer
71,17875.31,7424.228553154487,934.5,42551.04852772974,14,12890.5218174484,333,FixedDeposit
49,30076.79,10726.98380515353,11575.03,110621.7708035167,10,5579.470773718339,242,PersonalLoan
54,45657.84,19113.1972082859,3438.17,0.0,16,19586.69684627954,206,Insurance
25,39131.73,70054.91209213945,6226.05,47886.92830444407,4,4016.343289144456,337,CreditCard
49,61317.82,20323.39690568326,5902.03,11351.17923194766,7,7022.885108430515,163,InvestmentFund
58,37949.35,17188.82897605164,4950.15,45036.41428747696,8,2744.727541439906,199,InvestmentFund
25,23650.9,15479.40353234343,5768.36,0.0,6,13334.20292863069,365,DebitCard
19,7470.77,25803.76628810374,6304.86,123034.5950809925,15,3563.992101996821,155,PersonalLoan
26,31596.82,38078.80658935905,2001.21,0.0,5,3482.12635978795,293,CreditCard
42,13369.17,10812.69730680769,13788.48,30381.26144794791,5,3291.456693893479,364,FixedDeposit
59,29212.29,29519.79943570711,3897.94,0.0,9,11439.57812835591,22,PersonalLoan
58,47174.47,28388.22149521574,10039.3,13777.26069966635,8,7321.295481775657,187,SavingsAccount
65,37550.56,28852.38817234637,871.71,74849.35525859731,9,15837.7126177924,288,DebitCard
33,35432.57,32070.54230653404,20098.49,80963.42718376993,10,7890.853182149001,163,Insurance
64,49560.01,63374.35722117127,1727.43,0.0,11,5067.968046025409,132,InvestmentFund
34,23365.95,18329.27571400733,7803.06,45503.60114839218,13,2614.628141925869,3,SavingsAccount
32,16260.49,51647.52942740157,4109.4,0.0,8,8080.381694617435,184,InvestmentFund
54,19165.4,31214.42813324287,1267.83,0.0,12,3707.682925997663,292,FXTransfer
26,58912.21,5478.217927768554,10158.11,0.0,11,9462.144541391193,55,FixedDeposit
65,65144.15,24145.39267321368,12294.8,0.0,13,14794.35628448829,265,FXTransfer
20,16686.2,36995.61208621799,7380.71,76175.31885935616,11,5402.590289058376,308,CreditCard
19,24763.47,51833.80453180728,5909.54,0.0,7,1595.244427802614,193,SavingsAccount
58,67994.71,11988.72075843772,10841.18,0.0,7,4865.031906203722,202,Insurance
41,19924.18,27141.88505463702,3720.93,52216.53878053527,10,11658.49032426382,105,DebitCard
33,9027.03,7742.185983033455,1234.48,0.0,15,10282.46310557131,286,InvestmentFund
62,72855.92,21345.62651886991,833.27,0.0,10,4592.961771142296,87,SavingsAccount
43,78820.65,67922.24767055438,3934.18,59905.15393821979,9,2283.758946050652,302,InvestmentFund
39,57529.76,8743.424124454608,597.39,19418.81641893901,11,17415.72113954655,191,CreditCard
37,23970.94,19736.24970556407,8377.81,0.0,7,8992.720776655013,289,CreditCard
22,26510.85,12211.26819419651,1226.68,101692.3483105569,11,9507.376490248053,163,InvestmentFund
31,38332.75,12331.39546072981,4715.04,39010.42256839737,12,4432.341887536808,153,FXTransfer
75,33741.97,13648.60291963696,8203.81,61431.62834237752,7,6989.406559787715,79,PersonalLoan
22,46996.38,16000.14048488899,3224.2,0.0,10,937.4991911378202,321,PersonalLoan
53,22130.38,7693.899911261074,16786.46,0.0,11,13355.01842945493,142,CreditCard
19,8732.24,34746.81660295324,8506.37,32379.75753277855,3,5233.6684891133,10,SavingsAccount
49,32068.21,39497.81315049328,1055.64,0.0,12,4836.99640117022,152,DebitCard
42,18920.81,31798.19672489949,4490.32,71055.386492722,5,23444.32909499034,303,FXTransfer
21,43285.25,48670.74845361409,7833.47,49971.04027209605,12,2355.184864811306,197,Insurance
20,104414.49,23284.5375030378,384.75,31364.59609271819,6,3894.565830877633,71,FixedDeposit
66,52757.3,38723.93421466179,5417.14,0.0,8,11759.08320057692,297,PersonalLoan
30,10969.63,26508.20745559618,2093.12,0.0,10,4656.641789853335,214,SavingsAccount
31,18970.62,21900.67853309673,1352.3,0.0,8,9208.992337051955,321,FixedDeposit
32,56036.01,50083.4189691428,6211.48,65963.68123771234,12,9113.819982071596,312,PersonalLoan
42,11016.3,25979.98748741535,3072.11,28500.33416815806,6,5629.922809485326,124,CreditCard
40,31376.75,13303.79352213665,2121.81,31171.31041498951,7,8742.745897392779,222,DebitCard
19,34047.75,67519.88702161897,2934.15,74013.27199816809,9,3718.360803880642,257,FixedDeposit
42,59406.1,23610.15415055816,3025.62,36190.0343850832,5,9877.411147090797,166,FixedDeposit
44,17056.27,27634.28554616472,5356.49,0.0,14,18894.32567478262,107,CreditCard
69,10496.77,7268.64537381907,2780.9,47575.0949779404,10,26512.53080934538,9,Insurance
33,15540.66,2669.092477945678,11028.21,91931.57592573544,9,21391.10718549581,96,FXTransfer
